INFO 2024-06-16 14:36:17,446 autoreload Watching for file changes with StatReloader
DEBUG 2024-06-16 14:36:19,841 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\common\actions\action_builder.py first seen with mtime 1718476004.1090894
DEBUG 2024-06-16 14:36:19,842 autoreload File C:\Program Files\Python311\Lib\importlib\metadata\_meta.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,842 autoreload File E:\Django\Lib\site-packages\jinja2\utils.py first seen with mtime 1697313562.8293436
DEBUG 2024-06-16 14:36:19,842 autoreload File E:\Django\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1684937930.620816
DEBUG 2024-06-16 14:36:19,843 autoreload File C:\Program Files\Python311\Lib\asyncio\exceptions.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,843 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\chrome\webdriver.py first seen with mtime 1718476004.0770898
DEBUG 2024-06-16 14:36:19,844 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\ie\options.py first seen with mtime 1718476333.530707
DEBUG 2024-06-16 14:36:19,844 autoreload File E:\Django\Lib\site-packages\django\utils\dateformat.py first seen with mtime 1684937931.0311909
DEBUG 2024-06-16 14:36:19,845 autoreload File E:\Django\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1684937931.030197
DEBUG 2024-06-16 14:36:19,846 autoreload File E:\Django\instaclone\users\__init__.py first seen with mtime 1716032960.3263316
DEBUG 2024-06-16 14:36:19,847 autoreload File E:\Django\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1684937927.5696168
DEBUG 2024-06-16 14:36:19,847 autoreload File E:\Django\Lib\site-packages\django\forms\__init__.py first seen with mtime 1684937930.8267794
DEBUG 2024-06-16 14:36:19,848 autoreload File C:\Program Files\Python311\Lib\asyncio\proactor_events.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,848 autoreload File C:\Program Files\Python311\Lib\concurrent\futures\__init__.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,849 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\webkitgtk\options.py first seen with mtime 1718476398.6752844
DEBUG 2024-06-16 14:36:19,849 autoreload File E:\Django\Lib\site-packages\rest_framework\checks.py first seen with mtime 1716918558.7414172
DEBUG 2024-06-16 14:36:19,850 utils (0.016) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=(); alias=default
DEBUG 2024-06-16 14:36:19,850 autoreload File C:\Program Files\Python311\Lib\ast.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,850 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\common\by.py first seen with mtime 1718476004.1583726
DEBUG 2024-06-16 14:36:19,851 autoreload File C:\Program Files\Python311\Lib\ipaddress.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,852 autoreload File C:\Program Files\Python311\Lib\asyncio\streams.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,852 autoreload File E:\Django\Lib\site-packages\django\contrib\auth\signals.py first seen with mtime 1684937927.5893471
DEBUG 2024-06-16 14:36:19,852 autoreload File E:\Django\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1684937930.8139555
DEBUG 2024-06-16 14:36:19,852 autoreload File E:\Django\Lib\site-packages\django\contrib\postgres\forms\hstore.py first seen with mtime 1684937929.4958215
DEBUG 2024-06-16 14:36:19,853 autoreload File C:\Program Files\Python311\Lib\email\contentmanager.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,853 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\firefox\service.py first seen with mtime 1718476333.2560213
DEBUG 2024-06-16 14:36:19,853 autoreload File E:\Django\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1684937930.4885683
DEBUG 2024-06-16 14:36:19,853 autoreload File E:\Django\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1684937931.051873
DEBUG 2024-06-16 14:36:19,854 autoreload File E:\Django\Lib\site-packages\django\template\context.py first seen with mtime 1684937930.954009
DEBUG 2024-06-16 14:36:19,854 autoreload File E:\Django\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1684937927.9058638
DEBUG 2024-06-16 14:36:19,854 autoreload File E:\Django\Lib\site-packages\rest_framework\fields.py first seen with mtime 1716918558.754929
DEBUG 2024-06-16 14:36:19,854 autoreload File C:\Program Files\Python311\Lib\email\_parseaddr.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,854 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\common\driver_finder.py first seen with mtime 1718476266.2052896
DEBUG 2024-06-16 14:36:19,855 autoreload File C:\Program Files\Python311\Lib\asyncio\base_tasks.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,860 autoreload File C:\Program Files\Python311\Lib\email\generator.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,860 autoreload File C:\Program Files\Python311\Lib\urllib\request.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,861 autoreload File C:\Program Files\Python311\DLLs\_lzma.pyd first seen with mtime 1675769102.0
DEBUG 2024-06-16 14:36:19,861 autoreload File E:\Django\Lib\site-packages\rest_framework\status.py first seen with mtime 1716918558.791726
DEBUG 2024-06-16 14:36:19,862 autoreload File C:\Program Files\Python311\Lib\numbers.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,862 autoreload File E:\Django\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1684937930.6316938
DEBUG 2024-06-16 14:36:19,862 autoreload File E:\Django\Lib\site-packages\django\core\cache\backends\locmem.py first seen with mtime 1684937930.5114222
DEBUG 2024-06-16 14:36:19,864 autoreload File E:\Django\Lib\site-packages\django\contrib\auth\validators.py first seen with mtime 1684937927.5923638
DEBUG 2024-06-16 14:36:19,864 autoreload File E:\Django\Lib\site-packages\django\utils\numberformat.py first seen with mtime 1684937931.0596294
DEBUG 2024-06-16 14:36:19,866 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\wpewebkit\options.py first seen with mtime 1718476400.3363845
DEBUG 2024-06-16 14:36:19,868 autoreload File C:\Program Files\Python311\Lib\email\mime\message.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,869 autoreload File E:\Django\Lib\site-packages\django\test\client.py first seen with mtime 1684937930.9979274
DEBUG 2024-06-16 14:36:19,869 autoreload File C:\Program Files\Python311\Lib\contextlib.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,870 autoreload File E:\Django\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1684937926.28293
DEBUG 2024-06-16 14:36:19,870 autoreload File C:\Program Files\Python311\Lib\importlib\metadata\_collections.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,871 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\edge\__init__.py first seen with mtime 1718476321.220139
DEBUG 2024-06-16 14:36:19,871 autoreload File E:\Django\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1684937929.9468043
DEBUG 2024-06-16 14:36:19,872 autoreload File E:\Django\Lib\site-packages\django\db\models\query.py first seen with mtime 1684937930.751033
DEBUG 2024-06-16 14:36:19,872 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\remote\webelement.py first seen with mtime 1718476372.9170375
DEBUG 2024-06-16 14:36:19,872 autoreload File E:\Django\Lib\site-packages\django\views\static.py first seen with mtime 1684937931.0889099
DEBUG 2024-06-16 14:36:19,872 autoreload File E:\Django\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1684937925.3319993
DEBUG 2024-06-16 14:36:19,873 autoreload File E:\Django\Lib\site-packages\django\db\backends\mysql\creation.py first seen with mtime 1684937930.6568234
DEBUG 2024-06-16 14:36:19,873 autoreload File E:\Django\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1684937931.0154605
DEBUG 2024-06-16 14:36:19,873 autoreload File C:\Program Files\Python311\Lib\importlib\resources\_legacy.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,873 autoreload File E:\Django\Lib\site-packages\django\db\models\sql\constants.py first seen with mtime 1684937930.7852502
DEBUG 2024-06-16 14:36:19,874 autoreload File C:\Program Files\Python311\Lib\lzma.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,874 autoreload File E:\Django\Lib\site-packages\rest_framework\request.py first seen with mtime 1716918558.778757
DEBUG 2024-06-16 14:36:19,874 autoreload File E:\Django\Lib\site-packages\rest_framework\schemas\utils.py first seen with mtime 1716918558.998824
DEBUG 2024-06-16 14:36:19,874 autoreload File E:\Django\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1684937925.345942
DEBUG 2024-06-16 14:36:19,875 autoreload File E:\Django\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1684937927.272146
DEBUG 2024-06-16 14:36:19,875 autoreload File E:\Django\Lib\site-packages\django\core\paginator.py first seen with mtime 1684937930.4969306
DEBUG 2024-06-16 14:36:19,876 autoreload File E:\Django\Lib\site-packages\django\conf\__init__.py first seen with mtime 1684937925.6662302
DEBUG 2024-06-16 14:36:19,876 autoreload File C:\Program Files\Python311\Lib\calendar.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,876 autoreload File E:\Django\Lib\site-packages\rest_framework\utils\representation.py first seen with mtime 1716918559.2165499
DEBUG 2024-06-16 14:36:19,876 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\common\actions\wheel_actions.py first seen with mtime 1718476004.1375895
DEBUG 2024-06-16 14:36:19,877 autoreload File E:\Django\Lib\site-packages\rest_framework\views.py first seen with mtime 1716918558.8074822
DEBUG 2024-06-16 14:36:19,877 autoreload File C:\Program Files\Python311\Lib\http\cookies.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,877 autoreload File E:\Django\Lib\site-packages\django\contrib\postgres\search.py first seen with mtime 1684937929.473284
DEBUG 2024-06-16 14:36:19,880 autoreload File E:\Django\Lib\site-packages\MySQLdb\constants\CLIENT.py first seen with mtime 1716750804.9031496
DEBUG 2024-06-16 14:36:19,881 autoreload File E:\Django\Lib\site-packages\django\contrib\postgres\forms\array.py first seen with mtime 1684937929.4947512
DEBUG 2024-06-16 14:36:19,881 autoreload File E:\Django\Lib\site-packages\django\core\servers\basehttp.py first seen with mtime 1684937930.6266448
DEBUG 2024-06-16 14:36:19,881 autoreload File E:\Django\Lib\site-packages\selenium\common\__init__.py first seen with mtime 1718476004.0465896
DEBUG 2024-06-16 14:36:19,882 autoreload File C:\Program Files\Python311\Lib\tokenize.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,883 autoreload File C:\Program Files\Python311\Lib\gettext.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,883 autoreload File E:\Django\Lib\site-packages\django\template\loaders\filesystem.py first seen with mtime 1684937930.986773
DEBUG 2024-06-16 14:36:19,883 autoreload File E:\Django\Lib\site-packages\urllib3\util\wait.py first seen with mtime 1718475534.9523375
DEBUG 2024-06-16 14:36:19,884 autoreload File E:\Django\Lib\site-packages\urllib3\_collections.py first seen with mtime 1718475516.770756
DEBUG 2024-06-16 14:36:19,884 autoreload File C:\Program Files\Python311\Lib\csv.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,884 autoreload File E:\Django\Lib\site-packages\django\contrib\contenttypes\views.py first seen with mtime 1684937927.9118392
DEBUG 2024-06-16 14:36:19,884 autoreload File E:\Django\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1684937930.6187937
DEBUG 2024-06-16 14:36:19,885 autoreload File E:\Django\Lib\site-packages\django\middleware\cache.py first seen with mtime 1684937930.9385788
DEBUG 2024-06-16 14:36:19,886 autoreload File C:\Program Files\Python311\Lib\xml\dom\minidom.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,887 autoreload File C:\Program Files\Python311\Lib\email\_header_value_parser.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,887 autoreload File C:\Program Files\Python311\Lib\tempfile.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,887 autoreload File E:\Django\Lib\site-packages\django\contrib\admindocs\views.py first seen with mtime 1684937927.282276
DEBUG 2024-06-16 14:36:19,888 autoreload File C:\Program Files\Python311\Lib\importlib\resources\abc.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,888 autoreload File E:\Django\Lib\site-packages\django\http\request.py first seen with mtime 1684937930.9345713
DEBUG 2024-06-16 14:36:19,889 autoreload File E:\Django\Lib\site-packages\jinja2\nodes.py first seen with mtime 1697313562.8185742
DEBUG 2024-06-16 14:36:19,889 autoreload File C:\Program Files\Python311\Lib\wsgiref\simple_server.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,889 autoreload File E:\Django\Lib\site-packages\django\utils\itercompat.py first seen with mtime 1684937931.0539594
DEBUG 2024-06-16 14:36:19,889 autoreload File E:\Django\Lib\site-packages\django\core\cache\__init__.py first seen with mtime 1684937930.5033073
DEBUG 2024-06-16 14:36:19,890 autoreload File E:\Django\Lib\site-packages\jinja2\optimizer.py first seen with mtime 1697313562.8205636
DEBUG 2024-06-16 14:36:19,890 autoreload File E:\Django\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1684937930.711594
DEBUG 2024-06-16 14:36:19,891 autoreload File E:\Django\Lib\site-packages\rest_framework\utils\timezone.py first seen with mtime 1716918559.2205942
DEBUG 2024-06-16 14:36:19,891 autoreload File E:\Django\Lib\site-packages\rest_framework\utils\field_mapping.py first seen with mtime 1716918559.203507
DEBUG 2024-06-16 14:36:19,891 autoreload File E:\Django\Lib\site-packages\django\urls\conf.py first seen with mtime 1684937931.011456
DEBUG 2024-06-16 14:36:19,892 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\wpewebkit\service.py first seen with mtime 1718476400.339718
DEBUG 2024-06-16 14:36:19,899 autoreload File E:\Django\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1684937931.0223186
DEBUG 2024-06-16 14:36:19,899 autoreload File C:\Program Files\Python311\Lib\heapq.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,900 autoreload File E:\Django\Lib\site-packages\jinja2\filters.py first seen with mtime 1697313562.8075755
DEBUG 2024-06-16 14:36:19,900 autoreload File E:\Django\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1684937930.773969
DEBUG 2024-06-16 14:36:19,901 autoreload File E:\Django\Lib\site-packages\rest_framework\permissions.py first seen with mtime 1716918558.7717817
DEBUG 2024-06-16 14:36:19,901 autoreload File C:\Program Files\Python311\DLLs\unicodedata.pyd first seen with mtime 1675769104.0
DEBUG 2024-06-16 14:36:19,901 autoreload File E:\Django\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1684937930.77597
DEBUG 2024-06-16 14:36:19,902 autoreload File E:\Django\Lib\site-packages\rest_framework\relations.py first seen with mtime 1716918558.7737732
DEBUG 2024-06-16 14:36:19,902 autoreload File C:\Program Files\Python311\Lib\contextvars.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,903 autoreload File E:\Django\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1684937927.5805101
DEBUG 2024-06-16 14:36:19,903 autoreload File E:\Django\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1684937930.9895363
DEBUG 2024-06-16 14:36:19,903 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\firefox\remote_connection.py first seen with mtime 1718476333.252855
DEBUG 2024-06-16 14:36:19,904 autoreload File E:\Django\Lib\site-packages\django\views\__init__.py first seen with mtime 1684937931.0798397
DEBUG 2024-06-16 14:36:19,904 autoreload File C:\Program Files\Python311\Lib\gzip.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,905 autoreload File E:\Django\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1684937930.7852502
DEBUG 2024-06-16 14:36:19,905 autoreload File E:\Django\Lib\site-packages\jinja2\parser.py first seen with mtime 1697313562.8215635
DEBUG 2024-06-16 14:36:19,906 autoreload File E:\Django\Lib\site-packages\sqlparse\filters\tokens.py first seen with mtime 1684937925.3477733
DEBUG 2024-06-16 14:36:19,907 autoreload File E:\Django\Lib\site-packages\django\core\signals.py first seen with mtime 1684937930.4979506
DEBUG 2024-06-16 14:36:19,908 autoreload File E:\Django\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1684937930.7820938
DEBUG 2024-06-16 14:36:19,909 autoreload File C:\Program Files\Python311\Lib\_markupbase.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,909 autoreload File E:\Django\Lib\site-packages\django\core\files\temp.py first seen with mtime 1684937930.5419135
DEBUG 2024-06-16 14:36:19,910 autoreload File E:\Django\Lib\site-packages\django\template\response.py first seen with mtime 1684937930.9660218
DEBUG 2024-06-16 14:36:19,910 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\remote\mobile.py first seen with mtime 1718476369.1237981
DEBUG 2024-06-16 14:36:19,911 autoreload File C:\Program Files\Python311\Lib\importlib\resources\__init__.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,911 autoreload File C:\Program Files\Python311\Lib\json\__init__.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,911 autoreload File E:\Django\Lib\site-packages\django\urls\__init__.py first seen with mtime 1684937931.0094543
DEBUG 2024-06-16 14:36:19,912 autoreload File E:\Django\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1684937930.9895363
DEBUG 2024-06-16 14:36:19,912 autoreload File E:\Django\Lib\site-packages\django\db\backends\base\introspection.py first seen with mtime 1684937930.642481
DEBUG 2024-06-16 14:36:19,913 autoreload File E:\Django\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1684937930.535527
DEBUG 2024-06-16 14:36:19,913 autoreload File E:\Django\Lib\site-packages\django\utils\topological_sort.py first seen with mtime 1684937931.0687003
DEBUG 2024-06-16 14:36:19,914 autoreload File E:\Django\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1684937929.9498148
DEBUG 2024-06-16 14:36:19,914 autoreload File E:\Django\Lib\site-packages\django\contrib\admin\templatetags\base.py first seen with mtime 1684937927.268147
DEBUG 2024-06-16 14:36:19,914 autoreload File E:\Django\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1684937926.2900457
DEBUG 2024-06-16 14:36:19,914 autoreload File E:\Django\Lib\site-packages\django\utils\dates.py first seen with mtime 1684937931.0351124
DEBUG 2024-06-16 14:36:19,915 autoreload File E:\Django\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1684937930.521705
DEBUG 2024-06-16 14:36:19,915 autoreload File E:\Django\Lib\site-packages\django\core\validators.py first seen with mtime 1684937930.5005782
DEBUG 2024-06-16 14:36:19,916 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\remote\bidi_connection.py first seen with mtime 1718476341.9724681
DEBUG 2024-06-16 14:36:19,916 autoreload File C:\Program Files\Python311\Lib\re\_casefix.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,916 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\support\wait.py first seen with mtime 1718476397.2594557
DEBUG 2024-06-16 14:36:19,917 autoreload File E:\Django\Lib\site-packages\django\db\models\__init__.py first seen with mtime 1684937930.7313278
DEBUG 2024-06-16 14:36:19,917 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\common\timeouts.py first seen with mtime 1718476316.2069407
DEBUG 2024-06-16 14:36:19,917 autoreload File E:\Django\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1684937930.5334094
DEBUG 2024-06-16 14:36:19,918 autoreload File C:\Program Files\Python311\DLLs\_uuid.pyd first seen with mtime 1675769102.0
DEBUG 2024-06-16 14:36:19,919 autoreload File E:\Django\Lib\site-packages\selenium\__init__.py first seen with mtime 1718476004.0430899
DEBUG 2024-06-16 14:36:19,920 autoreload File C:\Program Files\Python311\Lib\logging\__init__.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,920 autoreload File C:\Program Files\Python311\Lib\json\scanner.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,921 autoreload File E:\Django\Lib\site-packages\jinja2\bccache.py first seen with mtime 1697313562.7873552
DEBUG 2024-06-16 14:36:19,921 autoreload File C:\Program Files\Python311\Lib\xml\dom\domreg.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,922 autoreload File E:\Django\Lib\site-packages\django\core\management\__init__.py first seen with mtime 1684937930.5746212
DEBUG 2024-06-16 14:36:19,923 autoreload File E:\Django\Lib\site-packages\selenium\common\exceptions.py first seen with mtime 1718476004.0500898
DEBUG 2024-06-16 14:36:19,923 autoreload File C:\Program Files\Python311\Lib\fnmatch.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,923 autoreload File E:\Django\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1684937930.7390542
DEBUG 2024-06-16 14:36:19,924 autoreload File E:\Django\Lib\site-packages\selenium\webdriver\firefox\webdriver.py first seen with mtime 1718476333.2615223
DEBUG 2024-06-16 14:36:19,924 autoreload File E:\Django\Lib\site-packages\urllib3\filepost.py first seen with mtime 1718475523.501844
DEBUG 2024-06-16 14:36:19,925 autoreload File E:\Django\Lib\site-packages\django\apps\__init__.py first seen with mtime 1684937925.6619256
DEBUG 2024-06-16 14:36:19,925 autoreload File E:\Django\Lib\site-packages\django\contrib\postgres\lookups.py first seen with mtime 1684937929.4712818
DEBUG 2024-06-16 14:36:19,926 autoreload File E:\Django\Lib\site-packages\rest_framework_simplejwt\token_blacklist\__init__.py first seen with mtime 1717281620.1930654
DEBUG 2024-06-16 14:36:19,926 autoreload File E:\Django\Lib\site-packages\jinja2\defaults.py first seen with mtime 1697313562.7873552
DEBUG 2024-06-16 14:36:19,926 autoreload File C:\Program Files\Python311\Lib\struct.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,927 autoreload File E:\Django\Lib\site-packages\django\core\files\base.py first seen with mtime 1684937930.5377567
DEBUG 2024-06-16 14:36:19,927 autoreload File E:\Django\Lib\site-packages\django\test\signals.py first seen with mtime 1684937931.0041149
DEBUG 2024-06-16 14:36:19,928 autoreload File E:\Django\Lib\site-packages\django\utils\timesince.py first seen with mtime 1684937931.0666907
DEBUG 2024-06-16 14:36:19,928 autoreload File C:\Program Files\Python311\Lib\asyncio\mixins.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,928 autoreload File E:\Django\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1684937930.760405
DEBUG 2024-06-16 14:36:19,929 autoreload File E:\Django\Lib\site-packages\django\forms\forms.py first seen with mtime 1684937930.8308542
DEBUG 2024-06-16 14:36:19,929 autoreload File E:\Django\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1684937929.4593017
DEBUG 2024-06-16 14:36:19,930 autoreload File E:\Django\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1684937927.5794992
DEBUG 2024-06-16 14:36:19,930 autoreload File C:\Program Files\Python311\Lib\importlib\abc.py first seen with mtime 1675769062.0
DEBUG 2024-06-16 14:36:19,931 autoreload File E:\Django\Lib\site-packages\rest_framework\negotiation.py first seen with mtime 1716918558.7647946
DEBUG 2024-06-16 14:36:19,931 autoreload File E:\Django\Lib\site-packages\rest_framework\renderers.py first seen with mtime 1716918558.7767653
